"SmallMolecule","Cell","Time Point (hrs)","Concentration (μM)","Endpoint","Value","Gene Name"
"R406","DV-90","6","10","up regulation","2.3","MNAT1"
"R406","SW-948","6","10","up regulation","2.299","CRTAP"
"R406","DV-90","6","10","up regulation","2.294","POP4"
"R406","MDA-MB-231","24","10","up regulation","2.293","PTPN6"
"R406","MDA-MB-231","24","10","up regulation","2.292","PRAF2"
"R406","Hs 578T","24","0.4","up regulation","2.291","TXNL4B"
"R406","VCaP","6","10","up regulation","2.291","RRP8"
"R406","A549","6","10","up regulation","2.29","BECN1"
"R406","DV-90","6","10","up regulation","2.289","SLC35A3"
"R406","SK-LU-1","6","10","up regulation","2.287","DUSP22"
"R406","NCI-H2073","6","10","up regulation","2.286","RAB31"
"R406","SK-BR-3","24","10","up regulation","2.285","MSRA"
"R406","HT-29","24","10","up regulation","2.285","IL4R"
"R406","A549","24","10","up regulation","2.281","EML3"
"R406","DV-90","6","10","up regulation","2.28","LGMN"
"R406","WSU-DLCL2","6","10","up regulation","2.279","PHKA1"
"R406","LoVo","6","10","up regulation","2.278","ST3GAL5"
"R406","Hs 578T","24","10","up regulation","2.278","FAIM"
"R406","MDA-MB-231","6","2","up regulation","2.277","VGLL4"
"R406","BT-20","6","0.4","up regulation","2.273","PPP1R13B"
"R406","BT-20","6","2","up regulation","2.27","CEP57"
"R406","AGS","6","10","up regulation","2.268","ZW10"
"R406","A549","6","10","up regulation","2.267","GNAI1"
"R406","VCaP","6","10","up regulation","2.266","RHEB"
"R406","BT-20","6","0.4","up regulation","2.265","MAPKAPK3"
"R406","Hs 578T","6","10","up regulation","2.263","FZD7"
"R406","VCaP","6","10","up regulation","2.263","PACSIN3"
"R406","HCC-15","6","10","up regulation","2.263","APBB2"
"R406","LoVo","6","10","up regulation","2.26","CENPE"
"R406","A549","6","10","up regulation","2.26","SMC4"
"R406","MDA-MB-231","24","10","up regulation","2.257","WRB"
"R406","MCF7","6","2","up regulation","2.257","BLMH"
"R406","DV-90","6","10","up regulation","2.256","CDK6"
"R406","Hs 578T","24","0.4","up regulation","2.253","SPAG4"
"R406","RMG-I","6","10","up regulation","2.253","CDK19"
"R406","HT-29","24","10","up regulation","2.253","SOX4"
"R406","SK-BR-3","6","0.4","up regulation","2.25","ERO1L"
"R406","BT-20","24","10","up regulation","2.25","ETFB"
"R406","Hs 578T","24","10","up regulation","2.247","TXNL4B"
"R406","RMG-I","6","10","up regulation","2.247","WDTC1"
"R406","BT-20","6","10","up regulation","2.247","CDC25B"
"R406","BT-20","6","0.4","up regulation","2.246","PLCB3"
"R406","HT-29","24","10","up regulation","2.246","CDK19"
"R406","HT-29","24","10","up regulation","2.246","STXBP1"
"R406","BT-20","6","10","up regulation","2.245","PIGB"
"R406","MDA-MB-231","24","10","up regulation","2.245","LOXL1"
"R406","A-375","6","10","up regulation","2.245","ERBB3"
"R406","RMG-I","6","10","up regulation","2.244","NUSAP1"
"R406","EFO-27","6","10","up regulation","2.242","GLRX"
"R406","Hs 578T","24","2","up regulation","2.24","SPAG4"
"R406","NCI-H2073","6","10","up regulation","2.238","HDAC6"
"R406","RMG-I","6","10","up regulation","2.238","BLVRA"
"R406","AGS","6","10","up regulation","2.236","KDM3A"
"R406","HCC-15","6","10","up regulation","2.236","KIAA0907"
"R406","WSU-DLCL2","6","10","up regulation","2.234","KAT6B"
"R406","SK-BR-3","6","10","up regulation","2.234","TXNL4B"
"R406","Hs 578T","24","10","up regulation","2.233","ZNF586"
"R406","MDA-MB-231","24","10","up regulation","2.232","TSPAN6"
"R406","WSU-DLCL2","6","10","up regulation","2.232","DNAJB2"
"R406","WSU-DLCL2","6","10","up regulation","2.23","BIRC5"
"R406","EFO-27","6","10","up regulation","2.229","NIT1"
"R406","A549","6","10","up regulation","2.228","VAV3"
"R406","BT-20","24","0.4","up regulation","2.228","GNAI1"
"R406","HT-29","24","10","up regulation","2.227","NISCH"
"R406","Hs 578T","24","10","up regulation","2.225","PHKA1"
"R406","Hs 578T","24","10","up regulation","2.225","SSBP2"
"R406","HCT 116","6","10","up regulation","2.222","KLHDC2"
"R406","SW-948","6","10","up regulation","2.222","EGR1"
"R406","SW-948","6","10","up regulation","2.222","SESN1"
"R406","AGS","6","10","up regulation","2.22","RAP1GAP"
"R406","MDA-MB-231","6","10","up regulation","2.218","TCFL5"
"R406","NCI-H2073","6","10","up regulation","2.217","GNAI1"
"R406","HT-29","24","10","up regulation","2.217","SNX11"
"R406","HCC-15","6","10","up regulation","2.216","HSD17B11"
"R406","A549","24","10","up regulation","2.215","FPGS"
"R406","NCI-H2073","6","10","up regulation","2.215","CENPE"
"R406","A549","6","10","up regulation","2.215","AMDHD2"
"R406","HT-29","24","10","up regulation","2.215","TARBP1"
"R406","HCC-15","6","10","up regulation","2.214","SYNE2"
"R406","A-375","6","10","up regulation","2.213","NUSAP1"
"R406","WSU-DLCL2","6","10","up regulation","2.212","ACLY"
"R406","HT-29","24","10","up regulation","2.212","KIAA0528"
"R406","LoVo","6","10","up regulation","2.211","ZMIZ1"
"R406","HCT 116","6","10","up regulation","2.21","DNM1L"
"R406","HT-29","6","10","up regulation","2.208","ERBB2"
"R406","Hs 578T","6","10","up regulation","2.207","HOMER2"
"R406","RMG-I","6","10","up regulation","2.207","SOX4"
"R406","A-375","6","10","up regulation","2.205","TOP2A"
"R406","SK-LU-1","6","10","up regulation","2.205","PRR7"
"R406","BT-20","24","10","up regulation","2.204","WDTC1"
"R406","EFO-27","6","10","up regulation","2.204","ABCB6"
"R406","SW620","6","10","up regulation","2.203","CXCR4"
"R406","Hs 578T","24","10","up regulation","2.203","PRKX"
"R406","Hs 578T","24","0.4","up regulation","2.202","TSC22D3"
"R406","SK-BR-3","24","0.4","up regulation","2.199","BMP4"
"R406","SK-BR-3","24","0.4","up regulation","2.198","GRB10"
"R406","Hs 578T","24","0.08","up regulation","2.198","PPOX"
"R406","HT-29","6","10","up regulation","2.198","PRUNE"
"R406","HCT 116","6","10","up regulation","2.197","CHEK1"
"R406","EFO-27","6","10","up regulation","2.195","CDC25B"
"R406","BT-20","24","2","up regulation","2.195","PIGB"
"R406","MCF7","24","0.08","up regulation","2.191","CXCR4"
"R406","AGS","6","10","up regulation","2.191","KIF2C"
"R406","WSU-DLCL2","6","10","up regulation","2.191","CDC25B"
"R406","SK-LU-1","6","10","up regulation","2.191","AURKA"
"R406","THP-1","6","10","up regulation","2.19","ATP1B1"
"R406","BT-20","6","10","up regulation","2.188","RAD9A"
"R406","A549","6","10","up regulation","2.188","PHF15"
"R406","RMG-I","6","10","up regulation","2.187","KLHDC2"
"R406","VCaP","6","10","up regulation","2.185","PTPN6"
"R406","Hs 578T","24","10","up regulation","2.184","NOL3"
"R406","SK-LU-1","6","10","up regulation","2.182","TSC22D3"
"R406","A549","6","10","up regulation","2.181","EDEM1"
"R406","LoVo","6","10","up regulation","2.181","PSMD10"
"R406","SK-LU-1","6","10","up regulation","2.18","RAD9A"
"R406","HCC-15","6","10","up regulation","2.178","WIPF2"
"R406","Hs 578T","24","10","up regulation","2.176","GPER"
"R406","U-937","6","10","up regulation","2.174","CDK19"
"R406","BT-20","6","10","up regulation","2.174","RFX5"
"R406","MCF7","6","2","up regulation","2.173","NOL3"
"R406","PC-3","6","10","up regulation","2.173","HOXA10"
"R406","EFO-27","6","10","up regulation","2.172","PTPN6"
"R406","SK-BR-3","6","0.4","up regulation","2.17","ITGB1BP1"
"R406","SK-BR-3","6","2","up regulation","2.169","WDR7"
"R406","BT-20","24","10","up regulation","2.169","PPP2R5A"
"R406","AGS","6","10","up regulation","2.169","GNB5"
"R406","HCT 116","6","10","up regulation","2.169","POLD4"
"R406","SK-BR-3","6","10","up regulation","2.169","PTPN6"
"R406","MDA-MB-231","6","10","up regulation","2.168","RGS2"
"R406","SW620","6","10","up regulation","2.167","NRIP1"
"R406","SK-BR-3","24","2","up regulation","2.166","RAC2"
"R406","Hs 578T","24","10","up regulation","2.165","PTK2B"
"R406","A549","24","10","up regulation","2.163","GAA"
"R406","Hep G2","6","10","up regulation","2.162","COL1A1"
"R406","MCF7","6","2","up regulation","2.162","CHEK1"
"R406","VCaP","6","10","up regulation","2.156","PEX11A"
"R406","VCaP","6","10","up regulation","2.156","BECN1"
"R406","RMG-I","6","10","up regulation","2.154","FOS"
"R406","Hs 578T","6","2","up regulation","2.153","ID2"
"R406","BT-20","6","2","up regulation","2.151","BMP4"
"R406","U-937","6","10","up regulation","2.148","HYOU1"
"R406","MCF7","6","0.08","up regulation","2.148","ALDOC"
"R406","HT-29","24","10","up regulation","2.148","GLRX"
"R406","NCI-H2073","6","10","up regulation","2.148","EIF4G1"
"R406","Hs 578T","24","10","up regulation","2.147","SOX2"
"R406","PC-3","6","10","up regulation","2.144","SPAG4"
"R406","AGS","6","10","up regulation","2.143","DDB2"
"R406","U-937","6","10","up regulation","2.142","GAA"
"R406","MCF7","6","2","up regulation","2.142","USP7"
"R406","HT-29","6","10","up regulation","2.141","LRP10"
"R406","BT-20","6","10","up regulation","2.14","ETFB"
"R406","SK-BR-3","6","10","up regulation","2.14","TLR4"
"R406","Hs 578T","6","2","up regulation","2.14","CCNA1"
"R406","RMG-I","6","10","up regulation","2.137","MALT1"
"R406","Hs 578T","6","10","up regulation","2.137","ADCK3"
"R406","PC-3","6","10","up regulation","2.136","AMDHD2"
"R406","Hs 578T","24","10","up regulation","2.135","ACD"
"R406","PC-3","6","10","up regulation","2.134","PSMF1"
"R406","HCC-15","6","10","up regulation","2.134","POLD4"
"R406","BT-20","24","10","up regulation","2.133","POLD4"
"R406","HCC-15","6","10","up regulation","2.132","KIF14"
"R406","BT-20","24","10","up regulation","2.132","KLHDC2"
"R406","SK-LU-1","6","10","up regulation","2.132","HOXA5"
"R406","SK-LU-1","6","10","up regulation","2.132","BAG3"
"R406","Hs 578T","24","10","up regulation","2.132","CXCR4"
"R406","A549","6","10","up regulation","2.128","TP53"
"R406","BT-20","24","10","up regulation","2.128","FOXO4"
"R406","LoVo","6","10","up regulation","2.128","VPS72"
"R406","AGS","6","10","up regulation","2.127","ABHD4"
"R406","RMG-I","6","10","up regulation","2.126","ARID4B"
"R406","Hs 578T","24","2","up regulation","2.126","PIK3CA"
"R406","Hs 578T","24","10","up regulation","2.124","IL1B"
"R406","EFO-27","6","10","up regulation","2.124","FGFR2"
"R406","BT-20","6","2","up regulation","2.123","SNX11"
"R406","BT-20","6","10","up regulation","2.123","ICMT"
"R406","HT-29","24","10","up regulation","2.123","PROS1"
"R406","MDA-MB-231","6","2","up regulation","2.12","ZMYM2"
"R406","HCT 116","6","10","up regulation","2.119","PKIG"
"R406","SK-LU-1","6","10","up regulation","2.118","S100A4"
"R406","HCT 116","6","10","up regulation","2.117","PACSIN3"
"R406","RMG-I","6","10","up regulation","2.117","PLK1"
"R406","MDA-MB-231","6","10","up regulation","2.117","PIK3C2B"
"R406","NCI-H2073","6","10","up regulation","2.116","KIF20A"
"R406","SK-BR-3","6","10","up regulation","2.116","RRAGA"
"R406","A-375","6","10","up regulation","2.115","ABL1"
"R406","NCI-H2073","6","10","up regulation","2.114","LRP10"
"R406","EFO-27","6","10","up regulation","2.112","BIRC5"
"R406","Hs 578T","6","10","up regulation","2.112","SCCPDH"
"R406","A549","6","10","up regulation","2.108","KDM5A"
"R406","Hs 578T","24","10","up regulation","2.108","SNAP25"
"R406","Hs 578T","24","10","up regulation","2.107","LPAR2"
"R406","Hs 578T","6","2","up regulation","2.106","GDPD5"
"R406","HCT 116","6","10","up regulation","2.106","OXCT1"
"R406","BT-20","6","2","up regulation","2.104","TBX2"
"R406","HT-29","24","10","up regulation","2.104","UBE3B"
"R406","SK-BR-3","6","10","up regulation","2.104","HERC6"
"R406","SK-BR-3","24","2","up regulation","2.103","KIF5C"
"R406","Hs 578T","24","10","up regulation","2.101","FAM20B"
"R406","HCC-15","6","10","up regulation","2.1","DDB2"
"R406","RMG-I","6","10","up regulation","2.098","ANKRD10"
"R406","Hs 578T","24","0.08","up regulation","2.094","FGFR4"
"R406","A549","6","10","up regulation","2.093","CDC25B"
"R406","Hs 578T","24","0.4","up regulation","2.093","PACSIN3"
"R406","SK-BR-3","24","10","up regulation","2.093","MNAT1"
"R406","Hs 578T","24","0.08","up regulation","2.093","ECD"
"R406","AGS","6","10","up regulation","2.092","KLHDC2"
"R406","U-937","6","10","up regulation","2.092","PXMP2"
"R406","RMG-I","6","10","up regulation","2.092","CDKN1B"
"R406","HCC-15","6","10","up regulation","2.092","XPO7"
"R406","A-375","6","10","up regulation","2.092","KIF2C"
"R406","WSU-DLCL2","6","10","up regulation","2.091","COL1A1"
"R406","LoVo","6","10","up regulation","2.089","BDH1"
"R406","Hs 578T","24","0.4","up regulation","2.088","HLA-DRA"
"R406","HCC-15","6","10","up regulation","2.087","INTS3"
"R406","BT-20","6","2","up regulation","2.086","ELAVL1"
"R406","RMG-I","6","10","up regulation","2.086","ABHD4"
"R406","A549","6","10","up regulation","2.084","TOP2A"
"R406","BT-20","24","0.4","up regulation","2.083","PAF1"
"R406","EFO-27","6","10","up regulation","2.082","NR1H2"
"R406","A-375","6","10","up regulation","2.081","HDAC6"
"R406","U-937","6","10","up regulation","2.08","KIAA0100"
"R406","HCC-15","6","10","up regulation","2.08","SKIV2L"
"R406","EFO-27","6","10","up regulation","2.078","HIST1H2BK"
"R406","BT-20","24","10","up regulation","2.077","HTATSF1"
"R406","BT-20","24","10","up regulation","2.077","TRAK2"
"R406","BT-20","24","10","up regulation","2.076","OXA1L"
"R406","HT-29","6","10","up regulation","2.076","CAT"
"R406","HCC-15","6","10","up regulation","2.076","PROS1"
"R406","EFO-27","6","10","up regulation","2.076","RPA2"
"R406","BT-20","6","10","up regulation","2.076","PRAF2"
"R406","SK-BR-3","24","2","up regulation","2.075","INPP4B"
"R406","WSU-DLCL2","6","10","up regulation","2.073","KIAA0528"
"R406","HCC-15","6","10","up regulation","2.073","KIF20A"
"R406","SK-BR-3","6","0.4","up regulation","2.071","MYCBP2"
"R406","Hs 578T","24","10","up regulation","2.071","EGF"
"R406","BT-20","24","0.4","up regulation","2.069","CALM3"
"R406","VCaP","6","10","up regulation","2.069","CREG1"
"R406","NCI-H1836","6","10","up regulation","2.069","TPD52L2"
"R406","Hs 578T","24","0.08","up regulation","2.067","SNCA"
"R406","A549","24","10","up regulation","2.066","ATP1B1"
"R406","Hep G2","6","10","up regulation","2.066","EPN2"
"R406","BT-20","6","0.4","up regulation","2.065","EVL"
"R406","SK-BR-3","24","0.4","up regulation","2.061","PLEKHJ1"
"R406","WSU-DLCL2","6","10","up regulation","2.061","KIF2C"
"R406","Hs 578T","24","10","up regulation","2.06","ABHD6"
"R406","WSU-DLCL2","6","10","up regulation","2.058","CETN3"
"R406","VCaP","6","10","up regulation","2.057","PDHX"
"R406","Hs 578T","6","2","up regulation","2.057","UFM1"
"R406","EFO-27","6","10","up regulation","2.056","CBR1"
"R406","BT-20","6","10","up regulation","2.055","KIF2C"
"R406","U-937","6","10","up regulation","2.054","CRTAP"
"R406","HT-29","6","10","up regulation","2.053","NFATC3"
"R406","A549","6","10","up regulation","2.05","SLC37A4"
"R406","HCT 116","6","10","up regulation","2.048","BCL2"
"R406","A549","24","10","up regulation","2.047","TRAPPC6A"
"R406","BT-20","24","2","up regulation","2.047","CCNA2"
"R406","MDA-MB-231","6","10","up regulation","2.043","CLPX"
"R406","BT-20","24","10","up regulation","2.043","VAV3"
"R406","A549","6","10","up regulation","2.042","MMP1"
"R406","A549","24","10","up regulation","2.041","NR3C1"
"R406","WSU-DLCL2","6","10","up regulation","2.037","WDTC1"
"R406","HCC-15","6","10","up regulation","2.036","NUSAP1"
"R406","SK-BR-3","24","0.4","up regulation","2.036","MBNL1"
"R406","HT-29","6","10","up regulation","2.036","AURKA"
"R406","VCaP","6","10","up regulation","2.035","HMG20B"
"R406","RMG-I","6","10","up regulation","2.032","MVP"
"R406","A549","6","10","up regulation","2.032","NCAPD2"
"R406","VCaP","6","10","up regulation","2.031","IKBKAP"
"R406","EFO-27","6","10","up regulation","2.031","DNM1"
"R406","BT-20","24","10","up regulation","2.031","SSBP2"
"R406","EFO-27","6","10","up regulation","2.03","EPN2"
"R406","U-937","6","10","up regulation","2.028","BIRC5"
"R406","AGS","6","10","up regulation","2.027","BAD"
"R406","Hs 578T","24","10","up regulation","2.026","PIK3CA"
"R406","Hs 578T","6","10","up regulation","2.025","TCFL5"
"R406","Hs 578T","6","10","up regulation","2.024","SGCB"
"R406","BT-20","6","0.4","up regulation","2.024","FPGS"
"R406","THP-1","6","10","up regulation","2.021","FOSL1"
"R406","A549","6","10","up regulation","2.021","KIF14"
"R406","WSU-DLCL2","6","10","up regulation","2.02","CCNB2"
"R406","Hs 578T","24","2","up regulation","2.02","OXCT1"
"R406","EFO-27","6","10","up regulation","2.02","BAMBI"
"R406","SK-LU-1","6","10","up regulation","2.018","GRB10"
"R406","BT-20","6","10","up regulation","2.018","NET1"
"R406","U-937","6","10","up regulation","2.017","GFOD1"
"R406","SK-BR-3","6","0.4","up regulation","2.017","PHGDH"
"R406","Hs 578T","6","2","up regulation","2.016","NFATC3"
"R406","SK-LU-1","6","10","up regulation","2.013","ARHGEF12"
"R406","A549","24","10","up regulation","2.013","SPDEF"
"R406","SK-LU-1","6","10","up regulation","2.013","ENOSF1"
"R406","A-375","6","10","up regulation","2.013","KIF20A"
"R406","HCT 116","6","10","up regulation","2.012","IL13RA1"
"R406","NCI-H1836","6","10","up regulation","2.011","CEBPZ"
"R406","EFO-27","6","10","up regulation","2.011","AURKA"
"R406","SK-LU-1","6","10","up regulation","2.009","TSKU"
"R406","BT-20","6","10","up regulation","2.007","CCDC92"
"R406","SK-LU-1","6","10","up regulation","2.005","FAH"
"R406","SK-LU-1","6","10","up regulation","2.003","SMC4"
"R406","NCI-H2073","6","10","up regulation","2.002","HSD17B11"
"R406","Hs 578T","24","10","up regulation","2.001","ECH1"
"R406","LoVo","6","10","up regulation","1.998","HLA-DMA"
"R406","A549","24","10","up regulation","1.996","HIST1H2BK"
"R406","Hs 578T","24","0.4","up regulation","1.996","SLC1A4"
"R406","VCaP","6","10","up regulation","1.994","PLS1"
"R406","Hs 578T","6","0.08","up regulation","1.993","BDH1"
"R406","BT-20","24","2","up regulation","1.993","IARS2"
"R406","MDA-MB-231","6","2","up regulation","1.993","RAD51C"
"R406","A549","6","10","up regulation","1.993","CDK19"
"R406","HT-29","6","10","up regulation","1.993","NUSAP1"
"R406","A549","6","10","up regulation","1.991","ADCK3"
"R406","VCaP","6","10","up regulation","1.991","POLD4"
"R406","PC-3","6","10","up regulation","1.988","NR1H2"
"R406","A549","24","10","up regulation","1.988","CTSD"
"R406","Hs 578T","24","0.08","up regulation","1.987","FSD1"
"R406","A549","6","10","up regulation","1.987","KLHDC2"
"R406","NCI-H2073","6","10","up regulation","1.987","NCOA3"
"R406","A549","6","10","up regulation","1.985","RRP8"
"R406","SK-BR-3","24","0.4","up regulation","1.983","SPAG4"
"R406","Hs 578T","24","2","up regulation","1.983","TCFL5"
"R406","MCF7","6","0.08","up regulation","1.981","ZNF274"
"R406","BT-20","24","0.4","up regulation","1.981","CYTH1"
"R406","BT-20","6","2","up regulation","1.981","KIAA0355"
"R406","HT-29","6","10","up regulation","1.98","PSRC1"
"R406","Hs 578T","6","0.08","up regulation","1.977","SLC1A4"
"R406","BT-20","24","2","up regulation","1.974","DDIT4"
"R406","BT-20","6","0.4","up regulation","1.974","VAV3"
"R406","Hs 578T","24","2","up regulation","1.973","CHMP6"
"R406","BT-20","24","10","up regulation","1.973","PSRC1"
"R406","Hs 578T","24","10","up regulation","1.971","BAX"
"R406","Hs 578T","6","0.08","up regulation","1.968","KLHL21"
"R406","SK-LU-1","6","10","up regulation","1.968","CYB561"
"R406","SK-BR-3","24","10","up regulation","1.966","TGFB3"
"R406","SW-948","6","10","up regulation","1.966","MEF2C"
"R406","U-937","6","10","up regulation","1.965","CD97"
"R406","WSU-DLCL2","6","10","up regulation","1.965","DCUN1D4"
"R406","SK-LU-1","6","10","up regulation","1.965","PLK1"
"R406","WSU-DLCL2","6","10","up regulation","1.965","EED"
"R406","SW-948","6","10","up regulation","1.964","TERF2IP"
"R406","A549","6","10","up regulation","1.963","CDKN1B"
"R406","Hs 578T","24","10","up regulation","1.962","ANO10"
"R406","BT-20","24","0.4","up regulation","1.962","PTPN6"
"R406","BT-20","6","10","up regulation","1.96","PIK3C2B"
"R406","U-937","6","10","up regulation","1.96","LIG1"
"R406","Hs 578T","6","0.08","up regulation","1.96","HERC6"
"R406","BT-20","6","10","up regulation","1.959","EAPP"
"R406","LoVo","6","10","up regulation","1.959","STAT1"
"R406","BT-20","24","10","up regulation","1.956","NET1"
"R406","Hs 578T","24","10","up regulation","1.956","FGFR2"
"R406","HT-29","6","10","up regulation","1.955","PTPN6"
"R406","Hs 578T","6","10","up regulation","1.954","KIAA0753"
"R406","BT-20","6","0.4","up regulation","1.953","GSTZ1"
"R406","VCaP","6","10","up regulation","1.953","SYPL1"
"R406","BT-20","6","2","up regulation","1.952","KIF2C"
"R406","Hs 578T","6","10","up regulation","1.951","SYNE2"
"R406","SW620","6","10","up regulation","1.949","RRAGA"
"R406","Hs 578T","6","0.08","up regulation","1.949","SRC"
"R406","LoVo","6","10","up regulation","1.947","IGHMBP2"
"R406","Hs 578T","6","2","up regulation","1.947","FAIM"
"R406","A-375","6","10","up regulation","1.945","PNKP"
"R406","U-937","6","10","up regulation","1.944","PYCR1"
"R406","HT-29","6","10","up regulation","1.943","CENPE"
"R406","BT-20","6","10","up regulation","1.942","ATP1B1"
"R406","A549","6","10","up regulation","1.941","SPP1"
"R406","NCI-H2073","6","10","up regulation","1.941","NR3C1"
"R406","NCI-H2073","6","10","up regulation","1.941","MVP"
"R406","NCI-H2073","6","10","up regulation","1.941","KIF2C"
"R406","MCF7","24","0.08","up regulation","1.941","COPS7A"
"R406","MDA-MB-231","6","10","up regulation","1.94","KDM3A"
"R406","Hs 578T","6","2","up regulation","1.938","CAB39"
"R406","A549","6","10","up regulation","1.937","GRN"
"R406","A-375","6","10","up regulation","1.937","CAT"
"R406","WSU-DLCL2","6","10","up regulation","1.935","PSIP1"
"R406","LoVo","6","10","up regulation","1.935","CFLAR"
"R406","NCI-H2073","6","10","up regulation","1.935","PRUNE"
"R406","U-937","6","10","up regulation","1.934","CIAPIN1"
"R406","EFO-27","6","10","up regulation","1.934","HDAC6"
"R406","A549","6","10","up regulation","1.934","ABCB6"
"R406","AGS","6","10","up regulation","1.933","CENPE"
"R406","BT-20","24","0.4","up regulation","1.933","CCND1"
"R406","A549","6","10","up regulation","1.93","HSD17B11"
"R406","AGS","6","10","up regulation","1.93","ETFB"
"R406","U-937","6","10","up regulation","1.929","NARFL"
"R406","HCT 116","6","10","up regulation","1.928","USP14"
"R406","BT-20","24","10","up regulation","1.927","ARID5B"
"R406","BT-20","24","10","up regulation","1.927","SH3BP5"
"R406","Hep G2","6","10","up regulation","1.924","PNKP"
"R406","HT-29","6","10","up regulation","1.922","HDAC6"
"R406","Hep G2","6","10","up regulation","1.922","HMG20B"
"R406","AGS","6","10","up regulation","1.92","PRAF2"
"R406","SK-BR-3","6","10","up regulation","1.92","BLMH"
"R406","SK-LU-1","6","10","up regulation","1.918","COPB2"
"R406","BT-20","6","0.4","up regulation","1.917","DDIT4"
"R406","Hep G2","6","10","up regulation","1.915","WRB"
"R406","SK-LU-1","6","10","up regulation","1.913","NUSAP1"
"R406","SK-BR-3","6","0.4","up regulation","1.912","TMEM5"
"R406","BT-20","6","10","up regulation","1.91","ADCK3"
"R406","Hs 578T","24","0.08","up regulation","1.91","YTHDF1"
"R406","PC-3","6","10","up regulation","1.908","CERK"
"R406","BT-20","6","10","up regulation","1.906","DSG2"
"R406","SK-BR-3","24","0.4","up regulation","1.906","CSNK1A1"
"R406","PC-3","6","10","up regulation","1.905","CSNK1E"
"R406","U-937","6","10","up regulation","1.905","GHR"
"R406","A549","24","10","up regulation","1.904","PTPN6"
"R406","LoVo","6","10","up regulation","1.903","DDX10"
"R406","SK-LU-1","6","10","up regulation","1.902","CCNA1"
"R406","LoVo","6","10","up regulation","1.902","PRR15L"
"R406","BT-20","24","10","up regulation","1.902","CDKN1B"
"R406","BT-20","24","10","up regulation","1.902","CBR3"
"R406","SK-BR-3","6","0.4","up regulation","1.901","DDIT4"
"R406","NCI-H2073","6","10","up regulation","1.9","CDC25B"
"R406","A549","6","10","up regulation","1.899","DNM1"
"R406","NCI-H2073","6","10","up regulation","1.899","ABCB6"
"R406","HCT 116","6","10","up regulation","1.898","ZNF274"
"R406","HT-29","6","10","up regulation","1.898","SMC4"
"R406","U-937","6","10","up regulation","1.897","RGS2"
"R406","Hep G2","6","10","up regulation","1.895","SLC27A3"
"R406","BT-20","24","10","up regulation","1.895","EVL"
"R406","Hs 578T","24","10","up regulation","1.894","NPRL2"
"R406","RMG-I","6","10","up regulation","1.894","PPIC"
"R406","HCT 116","6","10","up regulation","1.893","DUSP4"
"R406","SK-BR-3","24","10","up regulation","1.892","NUCB2"
"R406","U-937","6","10","up regulation","1.892","DAG1"
"R406","LoVo","6","10","up regulation","1.892","HMG20B"
"R406","Hs 578T","6","0.08","up regulation","1.891","DHRS7"
"R406","Hs 578T","24","0.4","up regulation","1.891","FBXL12"
"R406","Hep G2","6","10","up regulation","1.889","PPARD"
"R406","NCI-H2073","6","10","up regulation","1.889","NNT"
"R406","SK-LU-1","6","10","up regulation","1.887","KIF2C"
"R406","BT-20","24","10","up regulation","1.886","MAN2B1"
"R406","MDA-MB-231","6","10","up regulation","1.885","AURKA"
"R406","HT-29","6","10","up regulation","1.884","PLCB3"
"R406","HCT 116","6","10","up regulation","1.884","KAT6B"
"R406","Hs 578T","24","0.08","up regulation","1.883","CASP7"
"R406","BT-20","24","10","up regulation","1.883","PLS1"
"R406","SK-BR-3","6","0.08","up regulation","1.88","VAV3"
"R406","THP-1","6","10","up regulation","1.88","SLC5A6"
"R406","LoVo","6","10","up regulation","1.879","PMM2"
"R406","A549","24","10","up regulation","1.879","IFNAR1"
"R406","SK-BR-3","6","0.4","up regulation","1.879","PRSS23"
"R406","Hs 578T","24","0.4","up regulation","1.879","HEBP1"
"R406","A549","6","10","up regulation","1.879","LRP10"
"R406","BT-20","6","10","up regulation","1.878","ERBB2"
"R406","A-375","6","10","up regulation","1.875","ETFB"
"R406","SK-LU-1","6","10","up regulation","1.874","CBR1"
"R406","PC-3","6","10","up regulation","1.873","DDIT4"
"R406","BT-20","6","2","up regulation","1.871","KLHL9"
"R406","BT-20","24","10","up regulation","1.87","KIAA0528"
"R406","MDA-MB-231","6","10","up regulation","1.87","ARPP19"
"R406","MDA-MB-231","6","10","up regulation","1.87","NOSIP"
"R406","SW620","6","10","up regulation","1.869","SNAP25"
"R406","Hs 578T","6","2","up regulation","1.868","DDIT4"
"R406","Hs 578T","24","2","up regulation","1.868","LPAR2"
"R406","NCI-H2073","6","10","up regulation","1.865","POLD4"
"R406","NCI-H2073","6","10","up regulation","1.862","GSTZ1"
"R406","AGS","6","10","up regulation","1.861","HSD17B11"
"R406","MDA-MB-231","6","10","up regulation","1.861","CCNF"
"R406","MCF7","6","2","up regulation","1.857","RPA2"
"R406","SW-948","6","10","up regulation","1.857","MSRA"
"R406","VCaP","6","10","up regulation","1.856","TIMELESS"
"R406","U-937","6","10","up regulation","1.855","UBR7"
"R406","U-937","6","10","up regulation","1.855","B3GNT1"
"R406","PC-3","6","10","up regulation","1.855","BTK"
"R406","PC-3","6","10","up regulation","1.854","ATP11B"
"R406","MDA-MB-231","6","10","up regulation","1.853","FDFT1"
"R406","SK-BR-3","6","2","up regulation","1.853","SKP1"
"R406","EFO-27","6","10","up regulation","1.853","ECH1"
